avg_monthly_income,income_tx_count,income_cv,income_gap_std_days,cash_deposit_share,max_income_share,avg_monthly_expense,expense_tx_count,category_entropy,essential_share,discretionary_share,large_expense_share,savings_rate,expense_income_ratio,balance_volatility,estimated_monthly_debt_payment,estimated_dti,debt_series_count,risk_tx_count,risk_amount_share,round_amount_share,tx_per_month,period_days,archetype,score
43851.01137235114,3,0.30814709861605044,8.84207406183598,0.18645572899240404,0.42211382189289093,50610.846725829164,29,1.0356086475119288,0.284583072180524,0.4683666576529655,0.5800350260259554,-0.1541546053767924,1.1541546053767924,11464.338159352501,2533.214703988321,0.057768672254286,1.0,2.0,0.35802606654896363,0.28988474284295135,3.681144143928009,90,risk_flags,10.819909651471562
44198.69226948972,4,0.33521644169931697,13.811744682683104,0.23366963320180734,0.1518381031277496,43152.92406338582,67,1.7097895058505528,0.3966648394366618,0.2248478460092616,0.18803814841095268,0.0236606142038685,0.9763393857961316,13015.490982038673,4764.11720037114,0.10778864612833357,0.0,0.0,0.0,0.17946727027502615,5.856385990543899,90,irregular_freelancer,21.572747012017626
75552.64729805861,3,0.16213584336836612,3.3406775416135757,0.0,0.3029476782335745,78236.28800520883,83,1.3966870727961815,0.6495802900938197,0.41144221509724765,0.3684455894125754,-0.03552014129383361,1.0355201412938335,1878.4307461134829,19534.919835978708,0.25856036200707255,1.0,0.0,0.0,0.0,25.487319767479043,90,stable_salaried,20.636874322153513
101484.6442929153,2,0.1972903744803285,1.0870083728472755,0.02266107888678881,0.46553259745791786,53787.92251515883,80,1.3858205624003226,0.572799004980903,0.36106758318223064,0.14242849342217107,0.46998954482305066,0.5300104551769493,10233.304677468015,10002.978501247058,0.09856642422054951,0.0,0.0,0.0,0.06798011782838856,27.65224410648738,90,stable_salaried,24.538652183762995
6686.171852304589,2,0.36837446418730474,2.8092199057174962,0.3943048160475141,0.5619404474431438,4444.72628472475,49,0.8192724781902991,0.45180980544775035,0.35716889345668046,0.3266310267967314,0.3352360090486244,0.6647639909513756,460.96400683429204,0.0,0.0,0.0,0.0,0.0,0.18690091185795393,20.8647375947316,90,student_low_income,21.63914560647214
10000.0,7,0.5158487795191651,1.0,0.23184266601018805,0.03860343263486965,8596.159609645665,25,0.9852342625133701,0.05976553300905563,0.3997969048786345,0.26694346081304177,0.14038403903543348,0.8596159609645665,2106.715976190357,2806.419295583844,0.2806419295583844,2.0,0.0,0.0,0.32849202231969976,15.63730541696006,90,irregular_freelancer,15.480476010996465
131489.16101842062,4,0.7954339970999216,18.070019076328922,0.0,0.21836431449681837,77956.87240137991,57,1.1897713127188956,0.5081575637114244,0.36495630929344824,0.38014019453703696,0.4071232046992927,0.5928767953007074,21509.226841648833,36263.2041866281,0.2757885433731523,1.0,0.0,0.0,0.0047346066381180885,24.672187499967,90,irregular_freelancer,10.270138498826947
60278.57298006121,2,0.17461841510409015,12.81462924481614,0.5230252788013762,0.5828104794277574,67958.46372790645,41,0.8922172941282596,0.2542331659377879,0.08157067109344891,0.182986721544773,-0.12740664498453824,1.1274066449845384,38654.459280652845,12299.249092902257,0.2040401503361828,2.0,7.0,0.0,0.35169043667937416,19.871400942317944,90,risk_flags,13.799806013835978
60542.40942212836,3,0.15040186392388905,0.9558255080466065,0.05472557466837865,0.2825991673977357,48599.85178158475,47,1.904716056093773,0.6048279581160412,0.2600091072828576,0.22066509835397152,0.197259371645995,0.802740628354005,605.4240942212836,3365.189676652078,0.05558400646377472,1.0,0.0,0.0,0.23605477801273717,49.814465003283864,90,stable_salaried,25.0
99623.77415264658,2,0.011338928411296842,3.7089579099909136,0.057343758656090926,0.5686457616582498,64634.5586545739,86,1.869225158479396,0.5090042314689811,0.21568372992667534,0.2117287322496068,0.3512135109884629,0.6487864890115371,9122.067279266192,15431.43230796513,0.15489708595380675,0.0,0.0,0.0,0.05304622245991138,29.980497449899815,90,stable_salaried,25.0
134939.86306085787,3,0.0,3.9104054492742835,0.0605555371810565,0.4759302622695435,121952.05950343606,81,1.3201825078932914,0.2511842941190685,0.12083701359792662,0.2491323082496371,0.09624882716506322,0.9037511728349368,1349.3986306085787,20632.079254619097,0.15289832660726824,1.0,0.0,0.0,0.14082068597571026,18.091553601266035,90,stable_salaried,22.96619609325759
449741.577756522,2,0.8418415063211709,23.016938066779893,0.6872749111101051,0.7216850274877364,419395.7411019372,15,0.49444167347430784,0.0,0.003541290440558443,0.9259198930592006,0.06747394093728469,0.9325260590627154,78253.05982070179,21067.75585893055,0.04684413650173137,1.0,0.0,0.0,0.484678423161814,13.84043482369964,90,passthrough_suspicious,9.259953612199622
15707.825064416204,2,0.2565421675642735,0.0,0.21210096476021412,0.5445893670457878,17402.07301350073,31,1.09585880831709,0.18903679829510983,0.3087416459672875,0.32023236779059894,-0.10786012335486203,1.107860123354862,314.1565012883241,0.0,0.0,0.0,0.0,0.0,0.16862453394121346,23.82955992053939,90,student_low_income,20.213920080402506
84989.79909882986,7,0.5428683991286052,2.3978955807499496,0.2958695460438326,0.3702459015450995,57198.75222624772,69,1.1554453942591358,0.4151923357802234,0.22730732068720355,0.18054438041700432,0.3269927352136165,0.6730072647863835,9356.10265651368,17296.462126002105,0.20351221334090958,1.0,0.0,0.0,0.11691229730639134,27.73395719429503,90,irregular_freelancer,20.86631657297477
55326.766871996355,4,0.17434494705503945,27.875126140282774,0.33949446043581183,0.44490680148420403,64286.16016984873,52,0.8235297459566084,0.09376126158756831,0.01741656083158849,0.1253457752755299,-0.16193596344750755,1.1619359634475075,7393.323123165194,21398.037004399717,0.3867574090115563,2.0,3.0,0.04234132520524661,0.0,11.148438434574675,90,risk_flags,10.40165052239691
96365.25384567477,2,0.2616968606986488,12.019247647005937,0.13598216049880513,0.33259837269473125,68599.1256682843,49,1.3735887809911829,0.36780866070136065,0.2401630574232448,0.338387715246661,0.28813422960372065,0.7118657703962794,15719.762458953875,65158.51662074686,0.6761619361797739,4.0,0.0,0.0,0.10980713766250638,16.20087726646074,90,overindebted,10.760329879924438
75954.83641186026,3,0.0966581024677537,2.051170809268311,0.07275299284566053,0.4045010775491348,48946.37000308466,53,1.4302982928399826,0.4619368409162347,0.44718379250836604,0.1770658233852227,0.35558586766383005,0.64441413233617,7438.247734142574,0.0,0.0,0.0,0.0,0.0,0.0,44.74461613948415,90,stable_salaried,25.0
182538.32244882168,4,1.0,18.012537022249887,0.6703992450112155,0.3251813163544289,156288.10574252863,21,0.4641132889244737,0.041527899673309075,0.0,1.0,0.14380660649301646,0.8561933935069835,29263.362401284976,10066.218154169548,0.05514577990598011,0.0,0.0,0.0,0.6971436253190197,13.396141705316435,90,passthrough_suspicious,8.748619289953865
21147.16796113668,2,0.1904749183973854,15.447667952053836,0.08754716741593677,0.5316444246180889,20834.275727178538,21,1.2280414771017325,0.20576935692329612,0.07405564880535526,0.2996176593090052,0.01479594026647745,0.9852040597335225,467.21613203046843,0.0,0.0,0.0,0.0,0.0,0.10423718423642866,20.25523866589148,90,student_low_income,25.0
26062.45172131842,3,0.5249324973222753,6.766894109053651,0.1598808691755422,0.4726150920488115,30146.724527850885,37,1.358606939592393,0.6653359086623666,0.4242464641218817,0.16822952327033674,-0.15671099749958042,1.1567109974995804,521.2490344263684,0.0,0.0,0.0,0.0,0.0,0.10477954132691675,10.701391209499493,90,student_low_income,16.041412974759826
621580.1565301924,4,0.8143171756832213,16.51541488441712,0.9944264563217091,0.8109192241208787,619100.8007157682,23,0.3638791818040854,0.018605605953846516,0.0,0.9463624031704925,0.003988794990278425,0.9960112050097216,527119.0576675796,20024.987486298032,0.032216259280351316,0.0,0.0,0.0,0.622862744846138,11.729945372883192,90,passthrough_suspicious,6.05939828154389
48606.798562600015,2,0.5918254522936914,0.0,0.06532011571867699,0.4246132071024239,39143.161776306144,34,1.2633415148375222,0.3816368062539821,0.1600508331704844,0.2649116495512492,0.19469780084581761,0.8053021991541824,19087.087722406974,5069.76467487917,0.10430155502526856,0.0,1.0,0.06703462152506426,0.0,18.053143597922542,90,risk_flags,12.651925039612099
88670.73391442034,5,0.24136076045688645,6.7262141824131145,0.0,0.2456249444359828,58010.94741854741,34,1.4058011997216253,0.5245197130020461,0.2775995159881953,0.24766696658825077,0.3457712047975594,0.6542287952024406,20686.399303296,53693.7287634133,0.6055405926293027,4.0,0.0,0.0,0.39360352178880814,33.31831307324892,90,overindebted,10.653691431097748
92435.33532394454,4,0.17861116531723925,2.87623352974521,0.0,0.4234590468230443,54321.76168301843,31,1.355294112950989,0.4697583508043178,0.2641380572225596,0.0,0.41232688243467797,0.587673117565322,11435.361418331522,25968.872470416394,0.2809409667786361,0.0,0.0,0.0,0.19211888446640518,36.08561293486015,90,stable_salaried,22.432630991940115
67580.98495419529,8,0.4465670601532982,17.845686900033083,0.031490048502429216,0.36103258148679856,52460.53675981353,52,1.106757464035126,0.4128165165029758,0.19539264209054547,0.01854565612666459,0.22373820394346167,0.7762617960565383,18655.207640579494,0.0,0.0,1.0,0.0,0.0,0.17342914898986989,20.086546661270038,90,irregular_freelancer,23.74141421055808
60104.00886027401,2,0.10943190297494998,1.2592526514178373,0.03170341364764265,0.339785791936037,31860.39796107486,46,1.9817599401959878,0.7348553738765703,0.09028928805815437,0.013975097909347728,0.46991226433594646,0.5300877356640535,7277.514153942352,12966.070533599739,0.21572721652797633,1.0,0.0,0.0,0.1415711345557387,28.604286313374843,90,stable_salaried,22.029902478599354
13789.956704090699,1,0.15071303659595503,7.598789289638955,0.19402577906233895,0.3550661618298955,11449.44201320767,37,0.9569287405792641,0.5356749495702985,0.37594972151930994,0.1146435818897084,0.16972603620928922,0.8302739637907108,1346.7416075703322,0.0,0.0,0.0,0.0,0.0,0.005246021227618719,20.136724955387848,90,student_low_income,25.0
77679.61837015515,5,0.5663391806895477,17.54312151567239,0.029586621584283962,0.13069687266857077,54338.292553894826,38,1.4092498419567778,0.4888152918845646,0.3353235501855094,0.43639362687802796,0.30048198363997325,0.6995180163600268,24380.945329165348,12170.712710766627,0.15667832780500204,1.0,0.0,0.0,0.20710945443096523,17.98037218478932,90,irregular_freelancer,21.674396263055733
233191.45009354962,5,0.8954573984582576,21.88898650836477,0.8296273873161263,0.5859040947528678,225765.7021074719,15,0.21519568790221316,0.018878271313993913,0.03531396519567735,0.6827950868514532,0.031843997638415625,0.9681560023615844,26477.89275290641,11607.536128581363,0.04977685126931008,0.0,0.0,0.0,0.48473351528762815,9.194592651339311,90,passthrough_suspicious,9.412186998742074
85591.29746112847,6,0.4801520391083516,25.524820678258628,0.17228422527637005,0.1000887174563786,94412.75600019637,56,2.158832913045535,0.603216627876043,0.4810248290237352,0.03274149487316466,-0.10306490029636703,1.103064900296367,25672.035599412247,14730.914123810517,0.17210761561945714,2.0,0.0,0.0,0.14155556493714425,24.052041126526145,90,irregular_freelancer,14.356250480356868
77496.28161941134,7,0.5014194557148011,21.320963514306655,0.0,0.2386955486658324,73626.33430295059,66,1.6764653362182609,0.40090277407861274,0.30493646879748115,0.09110955828627046,0.049937200025496446,0.9500627999745036,21946.5885873666,23062.19707497239,0.29759101460160575,1.0,0.0,0.0,0.18848854735249768,13.913560685054996,90,irregular_freelancer,14.58840041380733
109170.57179460609,3,0.02806725675690913,3.2335201757451326,0.019582569998377194,0.4619853980326533,83472.73527450312,63,1.9442027268224082,0.3745211053642792,0.18154419020899118,0.10090632523621279,0.23539160872447357,0.7646083912755265,4873.962661779309,21082.83882144123,0.1931183328517007,1.0,0.0,0.0,0.08726818148207868,34.00601434062213,90,stable_salaried,25.0
68668.9162360295,2,0.1323263993719095,1.3694271424109308,0.012148521707476677,0.43908530212185587,58390.64048412956,73,1.4613920520584536,0.3440759984911427,0.21345148002853528,0.22856048394415385,0.149678723872259,0.850321276127741,9024.859709829465,7195.808727117706,0.10478989798505337,1.0,0.0,0.0,0.001005454098861644,36.0425808618534,90,stable_salaried,25.0
12489.832345904792,2,0.464908233375144,6.756052513833744,0.12168089388920124,0.5978251198509462,10821.853483608847,25,1.7875224078076997,0.6809312673111018,0.3306112168470158,0.0831265194135695,0.13354693770912357,0.8664530622908764,1991.0151980584988,0.0,0.0,0.0,0.0,0.0,0.0,21.77276655490081,90,student_low_income,20.60665450962215
10000.0,3,0.4182782928102964,15.392232332721553,0.31080442879216996,0.6652452536824676,14925.398489929345,44,0.6129696960259898,0.089883233578127,0.1801042130132558,0.33740158441009116,-0.49253984899293446,1.4925398489929345,1231.4203853214865,3443.246186951334,0.3443246186951334,0.0,2.0,0.2457715300068227,0.3564711340704784,5.381392182111597,90,risk_flags,6.201827267434881
83479.00469303018,3,0.6396563192753173,4.242332845225476,0.06091954732652497,0.48492289349566603,70337.72304782514,38,1.0004404422419328,0.5374322541867464,0.276759963249975,0.3573372982536278,0.15742020036688606,0.8425797996331139,15139.171552654612,83479.00469303018,1.0,3.0,0.0,0.0,0.25975433657269675,31.909803864087625,90,overindebted,0.0
410542.60664127686,3,0.6787464205065112,20.83540974045775,0.9192358651902137,0.8919982868947273,376246.80381588213,21,0.2979555689540897,0.07076884167248441,0.029421554053041345,0.8172801232050892,0.08353774314918219,0.9164622568508178,231457.06236789023,27775.219877852247,0.06765490214301101,0.0,0.0,0.0,0.3008723520920343,13.87646971696773,90,passthrough_suspicious,10.51487162015102
17655.230399158136,1,0.0,14.210222931665257,0.25408469445965226,0.7181660443624095,13821.502455634445,44,1.1881340949182935,0.6470150539940124,0.3105095838996047,0.28388355702253154,0.21714403362906531,0.7828559663709347,532.6177850826859,0.0,0.0,0.0,0.0,0.0,0.11934142866105096,17.006170652927743,90,student_low_income,21.23431864800144
103407.42422952234,4,0.22177910894176783,2.5944612886723637,0.0919094552712684,0.3467728593378622,64761.527366903654,58,1.1279756039768338,0.6511506334918864,0.340607757337617,0.1418736924618372,0.37372458651363893,0.6262754134863611,8767.095823880041,6741.363036164226,0.06519225371285864,1.0,0.0,0.0,0.0,50.312364045611304,90,stable_salaried,23.35220662671002
82266.33650699403,2,0.05994203053879099,2.553420555892031,0.12784473000487162,0.26360029140229546,65283.71226026624,59,1.161689704843024,0.5828397206005538,0.2901862265717302,0.0,0.2064346726474684,0.7935653273525316,9739.891285432503,5177.807497719828,0.06293956577584595,1.0,0.0,0.0,0.05650752832522096,42.75387953024912,90,stable_salaried,22.35431281369342
89109.73159524772,3,0.09367570623614271,4.041441797403477,0.022880424526585508,0.45727656284189583,71884.36034450744,84,1.2793236439272124,0.6225722710721932,0.2147941770468163,0.21446303277639106,0.1933051636714718,0.8066948363285282,4934.281563481597,25334.775186697498,0.284309858565982,0.0,0.0,0.0,0.11893718238703593,33.45970491873572,90,stable_salaried,17.41055120717602
85757.00508949054,4,0.09364867700698445,5.025627410390746,0.06542566823066452,0.5026156280772213,48373.58089757342,83,1.562096319140632,0.610495577311193,0.3259463201108868,0.16931113188082098,0.43592268821545443,0.5640773117845456,2272.542682364764,24217.105075759686,0.2823921503612242,1.0,0.0,0.0,0.0,53.07951518633476,90,stable_salaried,22.829121864671
45332.312215798054,2,0.16986328530015765,5.249591930342476,0.0,0.603996416007196,32539.16514364929,40,1.3976665061838707,0.5067740815818732,0.0,0.16196314991058658,0.2822081302901294,0.7177918697098705,975.5049653993088,2360.651018876092,0.052074357196662445,1.0,0.0,0.0,0.0,41.8629799255489,90,stable_salaried,25.0
13000.806391967792,2,0.4117549476092421,17.209469291078506,0.0,0.5189355094369571,16498.19340438711,26,1.2833357831281296,0.5303133307440534,0.10139061850273684,0.185987818446592,-0.26901308326382656,1.2690130832638264,3275.4132547500562,0.0,0.0,0.0,0.0,0.0,0.029804802047425152,21.59486880727922,90,student_low_income,15.854525599934249
25260.526896047708,3,0.30507879637555946,22.002125037200233,0.51195353739665,0.658621223966981,32422.854361158195,16,1.2476326509804843,0.7554627729784831,0.5062065443200553,0.38029743065931587,-0.2835383242235978,1.2835383242235978,4780.56652160265,0.0,0.0,0.0,0.0,0.0,0.2096431426104979,12.443391065959052,90,student_low_income,9.559519715054051
76650.10185461253,4,0.2518805514310429,6.350694717800274,0.20929803851561934,0.5671513061990469,64497.8779231974,39,1.0714688884166153,0.7256149367660404,0.23032743646809706,0.23686621801836316,0.15854152359073287,0.8414584764092671,26066.20531242163,38712.125599076135,0.5050498911600152,2.0,0.0,0.0,0.2556021563157583,19.53591138703007,90,overindebted,10.692766250773342
31038.67554458637,3,0.22434941930566338,9.99330472909601,0.2665151622624934,0.5920770766640867,39518.399350124215,22,0.5794439899847262,0.40021262384305534,0.26075340563127114,0.07074361154637637,-0.2731986354687367,1.2731986354687366,13428.357629399776,0.0,0.0,0.0,0.0,0.0,0.08651118224828394,17.824523964973586,90,student_low_income,18.032815891518194
38123.95646004811,2,0.24189500677699538,7.919060536271419,0.13551381283382352,0.3160458085309747,51900.632447167685,44,1.694414161560822,0.675405644883092,0.17729140291168166,0.1711595547576017,-0.36136532685312456,1.3613653268531245,11808.286443686267,24772.19024085611,0.6497801524565284,2.0,0.0,0.0,0.3880610346845811,25.570925597112577,90,overindebted,7.158085557252718
67178.05033202932,4,0.15171894539287345,1.317079693810705,0.04539831038026753,0.3411760372343185,54682.64226862961,64,1.2819505384620986,0.579258226883214,0.2646914763925882,0.12607210409656566,0.1860043273307401,0.8139956726692599,8976.874364317531,2762.8906731568645,0.041127878220656944,0.0,0.0,0.0,0.14141758916664182,46.355635935633806,90,stable_salaried,23.720685786498628
54719.98281905434,3,0.3651415442465624,14.860124560015594,0.15644063116570137,0.5417435835950366,57291.74313887877,57,0.8269453190570855,0.4100684024080595,0.18016193441116699,0.15653070636987945,-0.04699855861301378,1.0469985586130137,29384.585943642265,8716.737105680162,0.15929714624553684,1.0,5.0,0.3137495962712469,0.2100189820016452,7.784674564814754,90,risk_flags,10.067373803995473
22425.64292842544,3,0.3497455361750077,5.4262367920078,0.17671877668383917,0.33307735546327155,25838.4177874971,56,1.6171326085037339,0.5352291454579469,0.22700298495901416,0.0916057076036516,-0.15218180678092502,1.152181806780925,2913.0629173849434,2230.9339417880224,0.09948138159999953,4.0,0.0,0.0,0.24890858538675484,21.748067456685114,90,overindebted,19.74710678907201
83931.24541505918,8,0.4419683907907519,16.26720699805395,0.20486297102228435,0.38520644199680437,46119.12402824443,51,0.9956587250093614,0.45071804674932203,0.3920246662862241,0.13566732748333402,0.45051305029283406,0.5494869497071659,2291.5638459846373,25632.534019329694,0.30539918587614134,2.0,0.0,0.0,0.14088911280686622,3.0,90,irregular_freelancer,17.00336644200801
220049.92519904475,4,0.848391011220283,24.883676585790905,0.8683305641835314,0.6124661217712531,201222.95774326578,25,0.09932705874520359,0.011619636286584627,0.0,0.9040173650472407,0.08555770895513441,0.9144422910448656,128677.33985579075,10417.71682291317,0.04734251472019311,0.0,0.0,0.0,0.5844307133211207,11.577813216477194,90,passthrough_suspicious,5.658637367551023
80129.02148222848,5,0.23168659015152016,12.10835965351305,0.2304498878576282,0.7642259696234446,95240.29611836279,58,1.6385793708141942,0.6423148572214974,0.15025910370806844,0.04403854575164426,-0.1885867861182579,1.188586786118258,9208.83695324944,52584.13676023909,0.6562433408961762,2.0,0.0,0.0,0.18443092512779352,32.2648078586466,90,overindebted,5.150395464433052
70633.70359344843,2,0.13517123992179106,5.1987034845753115,0.0883724604372216,0.5682263248726681,56970.921500409626,66,2.0398216854628717,0.5433725364037787,0.17161966067466222,0.17321712868465958,0.1934314838094669,0.806568516190533,7284.07284597855,4305.370168914562,0.06095348183489423,1.0,0.0,0.0,0.0,52.693571651128565,90,stable_salaried,25.0
32610.896801877334,1,0.23856265647764163,10.374247384088989,0.04522119964417187,0.1901836982485815,37294.643912841275,49,1.3666718278896879,0.7228809478210299,0.23180989384875378,0.3622029000600142,-0.14362521642441642,1.1436252164244165,7967.645966983322,0.0,0.0,0.0,0.0,0.0,0.06282505888487874,19.21497017115219,90,student_low_income,23.650287977435678
8956.636906853631,2,0.13606917069523466,0.0,0.2921180037469907,0.6933880412740394,8666.82278980685,38,1.0350364578570153,0.6049682227718473,0.2704200144371029,0.3713637924187406,0.0323574707851576,0.9676425292148424,179.13273813707264,0.0,0.0,0.0,0.0,0.0,0.022578546523694426,27.915612563140833,90,student_low_income,19.50651105031391
18714.579067187984,1,0.42805627816143654,11.039775388243738,0.5539673676437813,0.6590887599202916,13885.721428423334,25,1.9525354330970188,0.702188362747956,0.4644417128198526,0.23825008256497524,0.25802651619512085,0.7419734838048792,1433.7416112313333,0.0,0.0,0.0,0.0,0.0,0.19211566234391642,11.473793828886715,90,student_low_income,19.017160656774788
102747.45621191339,4,0.1230303995591679,4.7291703910553125,0.04115280593893311,0.4136219299205852,59707.238721255344,75,1.6062087952739084,0.34738824114700867,0.19109737640089142,0.0979979412684156,0.41889326585262565,0.5811067341473743,14031.291116734466,18143.008572038696,0.1765786642407897,1.0,0.0,0.0,0.1718385323388908,47.44532180664468,90,stable_salaried,23.318686732291795
100697.26101737293,3,0.1321232636612213,4.203100004687839,0.07105066512302763,0.4639162665889818,75944.07744003416,79,1.5794537396119614,0.44151010668354373,0.3157380524931438,0.06704580459456005,0.24581784377499796,0.7541821562250021,12848.224346067176,42105.028903930244,0.41813479809213494,0.0,0.0,0.0,0.049798711950752736,24.58371419940289,90,stable_salaried,16.86700761960537
32840.485651860465,2,0.02869616633618466,17.1657615418003,0.063020854014983,0.6197219147100391,31246.586440167725,16,0.8828756228128707,0.34901649600795615,0.3324087609801229,0.23846244012428983,0.048534581022630016,0.95146541897737,7992.574281733172,0.0,0.0,0.0,0.0,0.0,0.10181191944239035,2.0,90,student_low_income,17.191716322973164
53417.712251123085,4,0.07985154877029638,10.047058385989235,0.23007576677917901,0.4586624855123997,56373.226725555935,51,1.5899151629747172,0.41898779451669405,0.2440178770533361,0.25730462882301613,-0.055328361134947546,1.0553283611349475,18509.90270325504,40904.04930375047,0.7657394444647052,4.0,0.0,0.0,0.3181733246093878,38.66446196141969,90,overindebted,5.208809721043568
66984.44629325754,4,0.4930242209915653,26.777918095003223,0.11108882844210159,0.3600043725340233,63950.27069017328,40,1.3493809854075254,0.3945926487150973,0.2172652883914677,0.3317462709754805,0.04529671843222611,0.9547032815677738,15233.79423921964,9083.916529755063,0.13561232543426163,1.0,0.0,0.0,0.17419006075918686,11.436117524499243,90,irregular_freelancer,21.89024992035273
18534.05142569232,7,0.5130251464469919,16.34549091752659,0.16802809896696239,0.35234715413059753,24122.600067614396,51,1.110229504730924,0.3428996791553488,0.22625377876478875,0.41561940155546906,-0.3015287113197012,1.3015287113197012,5301.565093340517,1411.8335960455813,0.07617512024858557,1.0,0.0,0.0,0.08748932473321651,3.839809541225904,90,irregular_freelancer,14.966627270261064
61618.171752142865,4,0.28103086037138686,6.164732917069858,0.2048388783898496,0.2917411984274391,69088.54114996667,30,1.6083627467139667,0.6176139519742857,0.2392342517369854,0.16526214438535028,-0.12123646621443304,1.121236466214433,21603.823385453095,32709.699515342552,0.5308450183643273,5.0,0.0,0.0,0.18577171322229946,24.9389141720334,90,overindebted,8.800578529313382
126679.53126772607,2,0.11770573698601605,2.6869228445698097,0.06748664083069175,0.2877659629247444,86994.2999582412,53,1.5221449428510814,0.49736292421037126,0.33390098153007264,0.08891429706079623,0.3132726409100268,0.6867273590899732,8698.634720878868,5588.003774744738,0.044111339210238965,0.0,0.0,0.0,0.3158973591911892,51.639646981109706,90,stable_salaried,25.0
83868.05385144726,2,0.1429832608829091,5.027793668205511,0.03973839140313163,0.3878785195276381,86329.42573955118,58,1.490779122248964,0.3260885138262348,0.3037667171989379,0.06593389677123662,-0.02934814598731087,1.0293481459873108,8137.976341003497,12348.305249561667,0.14723490867492664,1.0,0.0,0.0,0.055096732157382554,32.265108762574215,90,stable_salaried,21.151173853059458
